area,equivalent_diameter,d_eq_px,d_eq_mm
900.0,33.851375012865375,33.851375012865375,571.8137671092124
763.0,31.1686023528956,31.1686023528956,526.4966613664798
606.0,27.777385840094972,27.777385840094972,469.2125986502529
774.0,31.39247374172695,31.39247374172695,530.2782726643065
685.0,29.53250900522315,29.53250900522315,498.8599494125532
702.0,29.896724911001275,29.896724911001275,505.0122451182648
698.0,29.811427376513585,29.811427376513585,503.5714083870538
2055.0,51.151806072031896,51.151806072031896,864.050778243782
613.0,27.937355653723827,27.937355653723827,471.9147914480376
1485.0,43.482878514786904,43.482878514786904,734.5080830200491
2106.0,51.782646525764335,51.782646525764335,874.7068669892624
2030.0,50.83971160237222,50.83971160237222,858.7789122022334
488.0,24.926710529686012,24.926710529686012,421.05929948793937
465.0,24.33220886606579,24.33220886606579,411.0170416565167
1366.0,41.70425899243664,41.70425899243664,704.4638343317
1139.0,38.08175207961617,38.08175207961617,643.2728391827056
874.0,33.35882734897215,33.35882734897215,563.4937052191241
786.0,31.634890266315733,31.634890266315733,534.3731463904684
1586.0,44.937266471715525,44.937266471715525,759.0754471573568
976.0,35.25169209643019,35.25169209643019,595.4677718991586
1389.0,42.0538907550436,42.0538907550436,710.3697762676283
927.0,34.355393433484295,34.355393433484295,580.3275917818293
794.0,31.79547449747714,31.79547449747714,537.0857178627895
493.0,25.05408341078227,25.05408341078227,423.21086842537613
955.0,34.870385217575105,34.870385217575105,589.0267773239037
921.0,34.24403043891132,34.24403043891132,578.4464601167452
1017.0,35.98450523483212,35.98450523483212,607.846372210002
816.0,32.23295624828558,32.23295624828558,544.4756123021212
646.0,28.679483013103898,28.679483013103898,484.45072657270094
567.0,26.86869594648831,26.86869594648831,453.86310720419436
562.0,26.749964937194992,26.749964937194992,451.8575158309965
1810.0,48.0058702240741,48.0058702240741,810.9099700012516
432.0,23.452920571340155,23.452920571340155,396.1641988402053
1249.0,39.87826715611172,39.87826715611172,673.6193776370222
1014.0,35.93139154501889,35.93139154501889,606.9491815036974
1522.0,44.02125153930676,44.02125153930676,743.6022219477493
1098.0,37.390065794529015,37.390065794529015,631.588949231909
1513.0,43.89090374080148,43.89090374080148,741.400401027052
645.0,28.65727667372076,28.65727667372076,484.0756194885263
501.0,25.25654394235911,25.25654394235911,426.63080983714707
1022.0,36.07285426355026,36.07285426355026,609.3387544518625
435.0,23.534213434057992,23.534213434057992,397.5373890888174
1227.0,39.525497104907416,39.525497104907416,667.660424069382
718.0,30.23550881198871,30.23550881198871,510.7349461484579
1160.0,38.43120960746342,38.43120960746342,649.1758379639091
431.0,23.42576026046658,23.42576026046658,395.70540980517865
157.0,14.138550439257221,14.138550439257221,238.8268655279936
1270.0,40.212115361090575,40.212115361090575,679.2587054238272
627.0,28.254578293596012,28.254578293596012,477.2732819864191
1477.0,43.36559474484162,43.36559474484162,732.5269382574598
793.0,31.775445850136926,31.775445850136926,536.7473961171778
902.0,33.88896677904354,33.88896677904354,572.4487631595193
692.0,29.683021493047715,29.683021493047715,501.40239008526544
649.0,28.745999104799274,28.745999104799274,485.5743092026904
687.0,29.575590733458846,29.575590733458846,499.58768130842645
994.0,35.575273821388244,35.575273821388244,600.9336794153419
793.0,31.775445850136926,31.775445850136926,536.7473961171778
1270.0,40.212115361090575,40.212115361090575,679.2587054238272
615.0,27.982893345973448,27.982893345973448,472.6840092225244
1429.0,42.65512055341712,42.65512055341712,720.5256850239379
1777.0,47.56623456817225,47.56623456817225,803.4836920299366
908.0,34.00149271163735,34.00149271163735,574.3495390479281
574.0,27.034043328329254,27.034043328329254,456.656137302859
1011.0,35.878199226372125,35.878199226372125,606.0506626076373
1029.0,36.19618062078487,36.19618062078487,611.4219699456904
533.0,26.05065598682386,26.05065598682386,440.0448646422949
748.0,30.860706075232656,30.860706075232656,521.2957107302814
1101.0,37.441110276718746,37.441110276718746,632.4511871067356
1536.0,44.223251132330944,44.223251132330944,747.01437723532
489.0,24.952237121658943,24.952237121658943,421.4904919199146
282.0,18.948708441878455,18.948708441878455,320.0795344911901
1156.0,38.36489168124743,38.36489168124743,648.0556027237741
915.0,34.13230410377644,34.13230410377644,576.5591909421696
448.0,23.883285285767386,23.883285285767386,403.433873070395
555.0,26.582850624566497,26.582850624566497,449.0346389284881
1345.0,41.382450237616354,41.382450237616354,699.0278756354113
652.0,28.812361638146328,28.812361638146328,486.6952979416609
809.0,32.09440436728413,32.09440436728413,542.1352089068265
1361.0,41.62786350972815,41.62786350972815,703.1733700967593
564.0,26.797520467958073,26.797520467958073,452.66081871550796
1815.0,48.07213094605148,48.07213094605148,812.0292389535723
1560.0,44.56740613707347,44.56740613707347,752.8278063694843
816.0,32.23295624828558,32.23295624828558,544.4756123021212
1598.0,45.106948383666904,45.106948383666904,761.9416956700491
660.0,28.988585676524604,28.988585676524604,489.6720553466994
927.0,34.355393433484295,34.355393433484295,580.3275917818293
1395.0,42.14462201640385,42.14462201640385,711.9023989257407
970.0,35.1431694414876,35.1431694414876,593.6346189440472
669.0,29.185565874723483,29.185565874723483,492.9994235595183
925.0,34.318312587888485,34.318312587888485,579.701226146765
1281.0,40.38588685179197,40.38588685179197,682.1940346586482
914.0,34.11364747264559,34.11364747264559,576.2440451460403
863.0,33.14823867276277,33.14823867276277,559.9364640669387
491.0,25.003212122944625,25.003212122944625,422.35155613082134
960.0,34.961549778946534,34.961549778946534,590.5667192389617
780.0,31.513915099419602,31.513915099419602,532.3296469496554
884.0,33.549124542167775,33.549124542167775,566.7081848339151
1021.0,36.05520177692258,36.05520177692258,609.0405705561246
526.0,25.879026267050612,25.879026267050612,437.1457139704495
868.0,33.244126170349574,33.244126170349574,561.556185309959
970.0,35.1431694414876,35.1431694414876,593.6346189440472
169.0,14.668929172241665,14.668929172241665,247.7859657473254
815.0,32.21319960760119,32.21319960760119,544.1418852635336
470.0,24.462677409178383,24.462677409178383,413.2209021820673
979.0,35.30582833323309,35.30582833323309,596.382235358667
2084.0,51.51146679359926,51.51146679359926,870.1261282702577
792.0,31.755404570407364,31.755404570407364,536.4088609866109
1190.0,38.92499271977894,38.92499271977894,657.5167689151848
1610.0,45.27599437918081,45.27599437918081,764.7972023510272
841.0,32.722995845769866,32.722995845769866,552.753308205572
487.0,24.901157769991823,24.901157769991823,420.62766503364566
1088.0,37.219411933450225,37.219411933450225,628.7062826596322
1656.0,45.91823914395487,45.91823914395487,775.6459314857242
1153.0,38.31507790778511,38.31507790778511,647.2141538477214
744.0,30.77808020788433,30.77808020788433,519.9000035115596
1305.0,40.76245338395847,40.76245338395847,688.5549558101093
556.0,26.60678836073137,26.60678836073137,449.43899257992183
697.0,29.790064831759068,29.790064831759068,503.2105545905248
817.0,32.252700786889584,32.252700786889584,544.8091349136754
547.0,26.390567083147985,26.390567083147985,445.7866061342565
628.0,28.277100878514442,28.277100878514442,477.6537310559872
1499.0,43.687367482580235,43.687367482580235,737.9622885570985
588.0,27.361740666563517,27.361740666563517,462.1915653135729
1025.0,36.12575996921783,36.12575996921783,610.2324319124633
1385.0,41.99329433919421,41.99329433919421,709.3461881620643
1333.0,41.197430904511165,41.197430904511165,695.9025490626885
963.0,35.01613458935697,35.01613458935697,591.4887599553542
1061.0,36.754688911266925,36.754688911266925,620.8562316092385
1297.0,40.63731892634535,40.63731892634535,686.441198080158
496.0,25.13019725725687,25.13019725725687,424.4965752915012
516.0,25.631847476983474,25.631847476983474,432.97039657066676
788.0,31.675112647807715,31.675112647807715,535.0525785102654
586.0,27.315167457198672,27.315167457198672,461.4048556959235
1780.0,47.60636921283317,47.60636921283317,804.1616421086684
624.0,28.18690255978371,28.18690255978371,476.1301108071573
953.0,34.833852588144914,34.833852588144914,588.4096720970424
592.0,27.45465007031079,27.45465007031079,463.760980917412
857.0,33.032806266468405,33.032806266468405,557.9865923389933
790.0,31.71528401797434,31.71528401797434,535.7311489522692
624.0,28.18690255978371,28.18690255978371,476.1301108071573
2326.0,54.420172556268035,54.420172556268035,919.2596715585817
1175.0,38.678889139475245,38.678889139475245,653.3596138424872
425.0,23.26213245840639,23.26213245840639,392.9414266622701
1052.0,36.59846992787254,36.59846992787254,618.2173974302794
1067.0,36.85846706297507,36.85846706297507,622.609240928633
650.0,28.76813695875796,28.76813695875796,485.94825943847906
907.0,33.982764264767994,33.982764264767994,574.0331801481079
1254.0,39.958007821935944,39.958007821935944,674.9663483435125
507.0,25.40733061895184,25.40733061895184,429.17788207688915
519.0,25.70625067405882,25.70625067405882,434.2272073320746
941.0,34.61384710770804,34.61384710770804,584.6933633058791
843.0,32.7618823667344,32.7618823667344,553.4101751137567
2102.0,51.733446850498105,51.733446850498105,873.875791393549
700.0,29.854106607209232,29.854106607209232,504.2923413379938
821.0,32.33155836373447,32.33155836373447,546.1411885765958
808.0,32.07456238432586,32.07456238432586,541.8000402757746
633.0,28.38944578214513,28.38944578214513,479.5514490227218
847.0,32.839517267930155,32.839517267930155,554.7215754717931
466.0,24.35835848013133,24.35835848013133,411.45875811032647
843.0,32.7618823667344,32.7618823667344,553.4101751137567
724.0,30.361578193306386,30.361578193306386,512.8644965085538
1532.0,44.16563123667847,44.16563123667847,746.0410681871364
443.0,23.74963406702674,23.74963406702674,401.17625113220845
830.0,32.5082885143187,32.5082885143187,549.1264951743024
1378.0,41.88703967392604,41.88703967392604,707.5513458433452
853.0,32.9556267071208,32.9556267071208,556.6828835662297
626.0,28.2320377409108,28.2320377409108,476.89252940727704
1232.0,39.60594802695323,39.60594802695323,669.0193923471829
569.0,26.916041702938184,26.916041702938184,454.66286660368553
681.0,29.44615645486938,29.44615645486938,497.4012914673882
1256.0,39.989859566987285,39.989859566987285,675.5043845774879
499.0,25.206081266687335,25.206081266687335,425.7783997751239
419.0,23.09734550211416,23.09734550211416,390.1578632113878
1004.0,35.75377606511099,35.75377606511099,603.9489200187667
853.0,32.9556267071208,32.9556267071208,556.6828835662297
567.0,26.86869594648831,26.86869594648831,453.86310720419436
282.0,18.948708441878455,18.948708441878455,320.0795344911901
949.0,34.76067214473376,34.76067214473376,587.1735159583405
602.0,27.685559519911603,27.685559519911603,467.66147837688516
626.0,28.2320377409108,28.2320377409108,476.89252940727704
593.0,27.47782833536798,27.47782833536798,464.15250566499964
1226.0,39.5093872623369,39.5093872623369,667.3882983502855
989.0,35.485685983831225,35.485685983831225,599.4203713485003
579.0,27.151532118863187,27.151532118863187,458.64074525106736
687.0,29.575590733458846,29.575590733458846,499.58768130842645
866.0,33.20580439833751,33.20580439833751,560.9088580800255
989.0,35.485685983831225,35.485685983831225,599.4203713485003
1512.0,43.87639674858871,43.87639674858871,741.1553504829174
931.0,34.42943531556155,34.42943531556155,581.5782992493505
440.0,23.66908109081279,23.66908109081279,399.8155589664322
373.0,21.792621462004423,21.792621462004423,368.1186057771017
1112.0,37.62768095093692,37.62768095093692,635.6027187658264
672.0,29.25093116572581,29.25093116572581,494.10356698861165
699.0,29.83277462405867,29.83277462405867,503.9320037847748
799.0,31.895429080722444,31.895429080722444,538.7741398770683
1705.0,46.59263271992099,46.59263271992099,787.0377148635303
936.0,34.52176435050956,34.52176435050956,583.137911326175
875.0,33.37790589062273,33.37790589062273,563.8159778821406
752.0,30.943111311580196,30.943111311580196,522.6876910739898
1210.0,39.25073055536097,39.25073055536097,663.0190972189353
647.0,28.701672171559103,28.701672171559103,484.82554343849836
1342.0,41.3362730423848,41.3362730423848,698.2478554456892
1669.0,46.09812143854657,46.09812143854657,778.6844837592325
1615.0,45.34624421875849,45.34624421875849,765.9838550465961
855.0,32.99423905394037,32.99423905394037,557.3351191543981
689.0,29.618609797263055,29.618609797263055,500.3143546834975
681.0,29.44615645486938,29.44615645486938,497.4012914673882
996.0,35.61104585035691,35.61104585035691,601.5379366614343
497.0,25.15551736167189,25.15551736167189,424.9242797579711
747.0,30.8400703617415,30.8400703617415,520.9471344888767
977.0,35.269746741453275,35.269746741453275,595.772749011035
616.0,28.00563442518059,28.00563442518059,473.06814907399644
2828.0,60.00601163642723,60.00601163642723,1013.6150614261356
700.0,29.854106607209232,29.854106607209232,504.2923413379938
706.0,29.98177977677484,29.98177977677484,506.4489827157912
727.0,30.424416987387996,30.424416987387996,513.9259626247972
1122.0,37.796491493164446,37.796491493164446,638.4542481953454
1070.0,36.910246719124274,36.910246719124274,623.4838972825046
845.0,32.80072278626208,32.80072278626208,554.066263281454
442.0,23.722813466638858,23.722813466638858,400.7232004499807
575.0,27.05758189903005,27.05758189903005,457.0537482944265
1315.0,40.91833331560242,40.91833331560242,691.1880627635543
1466.0,43.203809699860365,43.203809699860365,729.7940827679115
828.0,32.46909827883606,32.46909827883606,548.4644979533117
934.0,34.484862400517734,34.484862400517734,582.5145675763131
611.0,27.891743614073043,27.891743614073043,471.14431780528787
844.0,32.78130832893156,32.78130832893156,553.7383163670871
856.0,33.01352829210018,33.01352829210018,557.6609508800707
1407.0,42.32550105364819,42.32550105364819,714.9577880683815
377.0,21.909160375631842,21.909160375631842,370.0871685072946
740.0,30.695231927842155,30.695231927842155,518.500539321658
648.0,28.723844188903154,28.723844188903154,485.2000707584992
374.0,21.821814538001895,21.821814538001895,368.6117320608428
723.0,30.340603007249587,30.340603007249587,512.51018593327
1234.0,39.63808267566925,39.63808267566925,669.5622073592779
1915.0,49.37867685720058,49.37867685720058,834.0992712364963
1284.0,40.43314946229083,40.43314946229083,682.9923895657234
900.0,33.851375012865375,33.851375012865375,571.8137671092124
819.0,32.29215364663835,32.29215364663835,545.4755683553775
1104.0,37.492085263260826,37.492085263260826,633.3122510685951
911.0,34.05761625912379,34.05761625912379,575.2975719446586
838.0,32.66457926390705,32.66457926390705,551.7665416200515
1181.0,38.77751800118501,38.77751800118501,655.0256419119089
1184.0,38.826738479640966,38.826738479640966,655.8570689128542
850.0,32.897623212397704,32.897623212397704,555.7030948040152
1179.0,38.7446696107059,38.7446696107059,654.4707704511131
999.0,35.66463661935206,35.66463661935206,602.4431861377037
1009.0,35.84269382507095,35.84269382507095,605.4509092072796
1975.0,50.14626706796774,50.14626706796774,847.0653220940496
733.0,30.549706811864404,30.549706811864404,516.0423447950068
848.0,32.85889733292062,32.85889733292062,555.04894143447
590.0,27.408234736913393,27.408234736913393,462.976938123537
970.0,35.1431694414876,35.1431694414876,593.6346189440472
685.0,29.53250900522315,29.53250900522315,498.8599494125532
1968.0,50.057321382978536,50.057321382978536,845.5628611989617
872.0,33.32063749403756,33.32063749403756,562.8486063182021
1305.0,40.76245338395847,40.76245338395847,688.5549558101093
661.0,29.010538413996088,29.010538413996088,490.0428786147988
679.0,29.40288507740653,29.40288507740653,496.6703560372724
435.0,23.534213434057992,23.534213434057992,397.5373890888174
1419.0,42.505610382385946,42.505610382385946,718.000175378141
1188.0,38.89226888657144,38.89226888657144,656.9640014623554
658.0,28.944630252185586,28.944630252185586,488.92956507070244
829.0,32.48869930584249,32.48869930584249,548.7955963824744
660.0,28.988585676524604,28.988585676524604,489.6720553466994
1058.0,36.70268979693181,36.70268979693181,619.9778681914156
630.0,28.32209231647889,28.32209231647889,478.4137215621434
1206.0,39.1857996084118,39.1857996084118,661.9222906826317
878.0,33.43507619667515,33.43507619667515,564.7816925114045
633.0,28.38944578214513,28.38944578214513,479.5514490227218
529.0,25.95272084319679,25.95272084319679,438.39055478372956
571.0,26.963304323539017,26.963304323539017,455.4612216814023
1277.0,40.3227838650409,40.3227838650409,681.1281058283935
904.0,33.92651689225682,33.92651689225682,573.0830556124463
717.0,30.2144461073691,30.2144461073691,510.3791572190726
1432.0,42.69987152276635,42.69987152276635,721.2816135602424
1384.0,41.97813156768016,41.97813156768016,709.0900602648675
592.0,27.45465007031079,27.45465007031079,463.760980917412
1740.0,47.068426868115985,47.068426868115985,795.0747781776348
1441.0,42.83384390833222,42.83384390833222,723.5446606137199
1959.0,49.94272988269848,49.94272988269848,843.6271939645013
802.0,31.955251757380985,31.955251757380985,539.7846580638679
1341.0,41.32086917635994,41.32086917635994,697.9876550060801
598.0,27.59342761875783,27.59342761875783,466.10519626280114
1164.0,38.497413290657974,38.497413290657974,650.2941434232765
1198.0,39.05561386782603,39.05561386782603,659.723207226791
1010.0,35.86045091995518,35.86045091995518,605.750860134378
667.0,29.14190756176324,29.14190756176324,492.2619520568115
1282.0,40.4016471984804,40.4016471984804,682.4602567310877
1054.0,36.63324282875953,36.63324282875953,618.8047775128298
1133.0,37.98131651463571,37.98131651463571,641.5762924769544
882.0,33.511151553720346,33.511151553720346,566.066749218249
1096.0,37.355997390375464,37.355997390375464,631.0134694320179
1179.0,38.7446696107059,38.7446696107059,654.4707704511131
1533.0,44.1800432557394,44.1800432557394,746.2845144550574
1234.0,39.63808267566925,39.63808267566925,669.5622073592779
721.0,30.29860907292697,30.29860907292697,511.80082893457717
1119.0,37.7459276023076,37.7459276023076,637.6001284173582
1436.0,42.75946662716566,42.75946662716566,722.2882876210415
999.0,35.66463661935206,35.66463661935206,602.4431861377037
867.0,33.224970809398556,33.224970809398556,561.2326150236242
1024.0,36.1081333470564,36.1081333470564,609.9346849164932
1929.0,49.5588446374018,49.5588446374018,837.1426459020573
1602.0,45.16336735304101,45.16336735304101,762.8947188013684
556.0,26.60678836073137,26.60678836073137,449.43899257992183
1169.0,38.580008136279666,38.580008136279666,651.6893266263456
667.0,29.14190756176324,29.14190756176324,492.2619520568115
979.0,35.30582833323309,35.30582833323309,596.382235358667
446.0,23.829914749152643,23.829914749152643,402.53234373568654
413.0,22.93137440223813,22.93137440223813,387.3542973351035
866.0,33.20580439833751,33.20580439833751,560.9088580800255
791.0,31.735350634355903,31.735350634355903,536.0701120668226
1322.0,41.02709687681892,41.02709687681892,693.0252850814007
661.0,29.010538413996088,29.010538413996088,490.0428786147988
749.0,30.881327999401787,30.881327999401787,521.644054043949
1801.0,47.886369877743164,47.886369877743164,808.8913830699859
714.0,30.15116971098976,30.15116971098976,509.3102991721243
786.0,31.634890266315733,31.634890266315733,534.3731463904684
1078.0,37.04797199880859,37.04797199880859,625.8103378177127
1389.0,42.0538907550436,42.0538907550436,710.3697762676283
531.0,26.001734523957655,26.001734523957655,439.2184885803658
889.0,33.64386950500135,33.64386950500135,568.3086065034012
749.0,30.881327999401787,30.881327999401787,521.644054043949
1179.0,38.7446696107059,38.7446696107059,654.4707704511131
1033.0,36.266464532835606,36.266464532835606,612.6091981897906
1820.0,48.13830046250071,48.13830046250071,813.1469672719714
1621.0,45.430400636750925,45.430400636750925,767.4054161613332
882.0,33.511151553720346,33.511151553720346,566.066749218249
907.0,33.982764264767994,33.982764264767994,574.0331801481079
883.0,33.53014342350997,33.53014342350997,566.3875578295603
389.0,22.255115881567058,22.255115881567058,375.931011512957
996.0,35.61104585035691,35.61104585035691,601.5379366614343
1367.0,41.719521301819455,41.719521301819455,704.7216436118151
1093.0,37.3048364477789,37.3048364477789,630.1492643205894
1673.0,46.153328789394244,46.153328789394244,779.6170403613893
793.0,31.775445850136926,31.775445850136926,536.7473961171778
891.0,33.681692866586,33.681692866586,568.947514638277
1259.0,40.03758967297569,40.03758967297569,676.3106363678326
1197.0,39.039310125154486,39.039310125154486,659.4478061681501
1038.0,36.3541283410165,36.3541283410165,614.0900057604138
1179.0,38.7446696107059,38.7446696107059,654.4707704511131
482.0,24.77299861870477,24.77299861870477,418.4628145051481
903.0,33.90774703361832,33.90774703361832,572.7659971894986
651.0,28.79025779013781,28.79025779013781,486.32192213070624
854.0,32.97493853222215,32.97493853222215,557.0090968280767
1433.0,42.714778093834084,42.714778093834084,721.5334137471973
713.0,30.130048048354833,30.130048048354833,508.9535143303181
967.0,35.088782249586586,35.088782249586586,592.7159163781517
344.0,20.928315827817965,20.928315827817965,353.518848442871
1604.0,45.19155042433487,45.19155042433487,763.3707841948458
690.0,29.640095915284455,29.640095915284455,500.67729586629144
392.0,22.34076770248023,22.34076770248023,377.377832812166
594.0,27.500987065425246,27.500987065425246,464.5437004294805
815.0,32.21319960760119,32.21319960760119,544.1418852635336
765.0,31.209425687160593,31.209425687160593,527.1862447155505
744.0,30.77808020788433,30.77808020788433,519.9000035115596
1119.0,37.7459276023076,37.7459276023076,637.6001284173582
641.0,28.568278705151968,28.568278705151968,482.5722754248643
1301.0,40.69993424688112,40.69993424688112,687.4988893054243
789.0,31.695204697178458,31.695204697178458,535.3919712361226
1212.0,39.28315578233268,39.28315578233268,663.5668206475115
1565.0,44.63877112455639,44.63877112455639,754.033296022912
1042.0,36.424107478619696,36.424107478619696,615.2720857874948
1138.0,38.065031221695,38.065031221695,642.9903922583615
862.0,33.12902786925252,33.12902786925252,559.6119572508871
1532.0,44.16563123667847,44.16563123667847,746.0410681871364
521.0,25.75573339679963,25.75573339679963,435.06306413512885
740.0,30.695231927842155,30.695231927842155,518.500539321658
481.0,24.747287144606645,24.747287144606645,418.0284990643014
1147.0,38.2152555638613,38.2152555638613,645.5279656057652
1175.0,38.678889139475245,38.678889139475245,653.3596138424872
1438.0,42.78923305376207,42.78923305376207,722.791098881116
1094.0,37.32189788770486,37.32189788770486,630.4374643193388
1306.0,40.77806819142028,40.77806819142028,688.8187194496669
1307.0,40.79367702192164,40.79367702192164,689.0823821270546
947.0,34.72402408800281,34.72402408800281,586.5544609459934
870.0,33.282403818227905,33.282403818227905,562.2027671997956
1008.0,35.82492792865108,35.82492792865108,605.1508096055925
1110.0,37.59382787980004,37.59382787980004,635.0308763479736
1063.0,36.78931415579092,36.78931415579092,621.4411174964682
1212.0,39.28315578233268,39.28315578233268,663.5668206475115
645.0,28.65727667372076,28.65727667372076,484.0756194885263
565.0,26.821266613927218,26.821266613927218,453.06193604606784
474.0,24.566553364370574,24.566553364370574,414.97556358734073
742.0,30.736683981742253,30.736683981742253,519.2007429348354
1426.0,42.61032258493641,42.61032258493641,719.7689625833854
378.0,21.938198374294355,21.938198374294355,370.5776752414587
465.0,24.33220886606579,24.33220886606579,411.0170416565167
944.0,34.668979365276876,34.668979365276876,585.6246514404877
903.0,33.90774703361832,33.90774703361832,572.7659971894986
1379.0,41.90223540802793,41.90223540802793,707.8080305410123
624.0,28.18690255978371,28.18690255978371,476.1301108071573
467.0,24.384480051691096,24.384480051691096,411.90000087316037
701.0,29.87542335866304,29.87542335866304,504.6524215990378
