time,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Velocity_7,Velocity_8,Velocity_9,Velocity_10,Velocity_11,Velocity_12,Velocity_13,Velocity_14,Velocity_15,Velocity_16,Velocity_17,Velocity_18,Velocity_19,Velocity_20,Velocity_21,Velocity_22,Velocity_23,Velocity_24,Velocity_25
8.13E+00,1.18,2.762531827,2.22,1.680369952,2.27488151,1.189709606,2.363511716,3.29164752,2.39,0.681500466,1.36,1.36171696,2.21,2.270509232,0.501709704,2.42,1.035069558,0.396317502,1.666323954,2.34837962,2.62,1.217986539,1.362809996,0.72446712,1.87
8.14E+00,1.16,1.820505273,2.453250271,1.523570324,3.257450629,1.987314953,1.923604686,3.699322848,2.28,2.024923662,1.31,2.083792183,2.273686036,1.37,1.019639695,2.33,1.45,0.930639326,2.983099558,2.03,2.71,0.875,2.111858837,1.280414274,1.870614862
8.15E+00,1.421711718,2.997055269,2.996745227,2.06590219,2.54,0.961876072,1.820503851,2.79,1.891319549,1.4972974,1.28,2.203840555,3.248263056,0.866876641,0.488628502,1.526761857,1.501556335,1.89420308,3.092190193,2.820516122,3.373885052,0.86,2.19,1.57,1.8
8.16E+00,0.738743473,2.364222301,2.013686202,1.8,2.648013654,2.636674438,1.806256189,3.334302416,1.415120942,1.13,1.127019024,2.06,3.399351412,2.091144869,0.898851246,2.579779701,1.605731638,1.49093283,2.43,2.025391275,2.743962991,1.701539751,2.896927519,0.977995967,1.907883714
8.17E+00,1.11,3.121220878,1.420414375,2.444172116,2.468549617,1.79,1.836078071,2.336670499,2.28,2.081242274,1.2,2.129735014,2.324586959,1.076892635,0.841876943,2.415545979,1.34,1.971328975,3.18135681,2.21,2.71,1.94,2.16782324,1.688441907,1.471401814
8.18E+00,0.833268853,1.804318933,1.740236843,1.8,3.409659216,1.915890819,1.59,2.760439963,1.787887607,1.224118536,1.18,1.94,2.25,2.237607646,1.36,2.31,1.004089382,0.729918298,2.704945153,2.19,2.67,1.303889166,2.312373526,1.95,1.61
8.19E+00,0.964673405,1.785168102,1.391961217,1.84,2.470407718,2.684458281,0.836068377,3,1.313889051,0.981,1.16,1.607216908,2.202314402,2.662548877,1.34,1.827559612,1.23,1.780054347,2.252908356,1.298864838,2.67,1.85,2.32,1.69280991,2.268326751
8.20E+00,0.989,1.327715134,2.215251301,1.502434688,2.208439492,1.78,1.359107491,3.07,2.537141539,0.867854205,1.12,1.7,2.271311375,2.834169322,1.991514779,1.288103629,1.14,1.338574495,2.27,2.618207598,3.303219096,0.847728905,2.94737167,1.89,2.238558541
8.21E+00,1.096608223,1.832999624,1.86,1.71,2.834848795,2.658052373,4.95,3.10144623,1.152191836,1.087795719,0.924696789,0.71304684,3.117791943,1.385269576,1.56,2.283043911,2.022771083,1.734901685,2.668759037,2.964236136,2.86,2.355619858,2.754694331,2.066115526,2.175344623
8.22E+00,0.948,2.1,2.754674442,1.65,2.3,0.898249417,9.21,4.002659861,1.176650553,0.838,1.098002619,1.213878645,2.39,1.569840406,1.48,1.202956119,0.996,0.938427449,1.560578117,2.405694677,2.483396823,2.020077616,2.47,1.87,1.39
8.23E+00,0.220004089,2.08,2.487759744,1.317171998,2.771722677,1.59,5.18,3.22,0.946280052,-0.13605783,1.201170769,3.097325549,2.31,0.595664542,2.135895852,1.35,0.932,1.585800992,1.20702959,1.568262955,2.69,1.71,2.6,1.501184032,0.485523383
8.24E+00,0.666666039,2.869782949,2.606187895,1.54,3.339163826,0.581236753,3.39,3.31,1.846551584,0.976230179,0.592980366,3.199178998,2.25,0.957673233,1.47,1.41,0.153046831,0.778561506,2.12,2.24,2.63,1.009667904,2.517977018,1.97,1.27
8.25E+00,1.258331078,1.76,1.69,2.020306826,2.66,0.791269078,4.024563112,2.755342378,1.981766651,0.708,0.820313053,2.369700812,2.19,1.45,1.46,1.43,0.828,1.08,2.08,2.2,2.008639463,1.887177379,2.58,1.742560872,1.22
8.26E+00,0.901,1.75,1.66,0.906576974,1.781004606,0.852228043,3.636166308,2.62037579,1.491089985,0.643,1.39,2.6,3.045316373,1.44,0.87117526,1.41,0.792,0.998846584,1.967549035,2.259667513,1.767422477,1.61,2.53,1.96,1.17
8.27E+00,0.903,1.54846598,1.843433551,1.59,2.53,1.238622446,2.74,3.310926505,1.54,0.704560931,1.538920221,2.62,2.074204379,1.416108188,1.39,1.28,0.768,1,2.863331349,2.17,3.299436583,1.686395521,1.996037255,1.94,0.500843034
8.28E+00,1.814766773,2.214849352,0.643510545,1.58,2.42,1.69,2.76110405,4.463663889,1.390783005,-0.24655483,0.501799791,2.505804159,2.03,1.43,1.231860392,1.08,0.756,1.183474785,2.36,2.12,3.325546876,2.10583442,2.44,1.91,0.717695641
8.29E+00,1.756746062,2.848615282,1.5,0.983466184,3.307787211,1.71,1.893479864,3.068588222,1.31,0.29133526,1.988826699,2.11,2.53488158,2.026915658,1.957809209,1.117414698,0.235528077,0.963,2.685822585,1.579200225,2.023135728,2.116862482,2.39,1.791002502,1.556322156
8.30E+00,0.498628161,2.83,2.157232638,2.656320731,2.649560284,2.205974247,1.893113737,4.121868734,0.930247788,0.396,1.25,1.790678341,2.577852825,1.935081526,0.512336089,2.023928617,0.785404782,1.106408237,2.37,2.73993257,2.16,1.49,2.954957166,0.917681652,0.954959906
8.31E+00,0.347470164,3.212366125,2.060647635,1.883292406,2.48,1.196294391,1.783448215,3.62,0.504910856,0.4,1.931126259,2.21,1.92,1.34357761,1.399267779,1.720881518,-0.190466938,1.768195655,2.33,1.518827902,2.11,0.894173048,1.410165161,2.812471181,1.304266356
8.32E+00,2.515200073,1.963831859,2.04063391,1.180134944,2.46,2.590354312,2.594521215,3.49,0.64581056,-0.001397073,1.19,2.713643087,1.89,1.35,1.37,0.614322735,0.562,0.181499553,2.506634697,1.67,2.805407055,0.612893384,1.368524451,2.279986016,2.06
8.33E+00,3.704475765,2.142043598,1.425367461,1.349533359,2.874335685,1.942247479,2.058570591,2.556876711,0.940455843,0.554462555,1.16,2.865309123,1.87,1.32,1.157677958,1.06,1.288663274,1.076379324,2.588165733,1.59,1.96,1.39,2.529505554,1.570335463,1.033278035
8.34E+00,2.85,1.233746069,1.24,1.24676003,2.292889705,1.313643304,1.564811738,3.24,2.19,0.471048319,1.25,2.797326798,2.424506803,1.705558616,0.814934009,1.594158607,-0.314709997,1.03,1.53684653,1.54,1.347094501,1.324325592,2.18,1.784135012,2.571011622
8.35E+00,3.770921108,1.382634506,1.695077054,2.436517736,2.292946114,1.84,2.12,3.12,3.29797538,0.383,0.432668534,3.872280077,1.84,1.023262852,1.79103792,0.569651133,-0.173132668,0.824523829,3.044062157,2.248159552,2.808422391,1.34,2.280019771,1.76,1.713842227
8.36E+00,2.223598372,2.119984761,0.931971331,2.359813156,2.38,1.77,2.176333541,3.01,1.714291736,1.042066953,0.711095641,3.549736413,1.430949355,1.28,0.691971613,0.242838941,0.828331281,0.673586839,1.249407856,0.622445879,1.73,0.403938413,1.99,1.580623273,0.955623895
8.37E+00,2.917073359,2.044274996,1.18,1.64,3.095007093,1.76,1.862639007,2.168012764,2.830900253,-0.186654394,1.99798569,4.109694979,2.302447698,1.862713532,1.214457356,0.709,0.306,1.560017298,1.491295394,1.5,1.91228617,1.29,1.95,1.68224868,1.11882951
8.38E+00,3.07,1.76,1.17,1.77,1.502518493,1.292730691,2.831562787,2.851913268,2.090626359,0.418884174,1.770873938,3.677460254,1.71,1.28,1.140598021,0.651,0.445433597,0.092901809,2.24,1.356305845,1.61,0.843811487,2.264878416,1.72,2.469222693
8.39E+00,3.03,1.7,2.063311325,1.672053244,2.26,1.87,1.289960109,2.66,1.402450599,0.458,0.296660798,2.993184014,0.869902716,0.784866647,1.48,0.616,0.483777465,1.1,2.544465383,2.275668922,1.56,0.664539798,1.727975377,2.315730244,0.920041484
8.40E+00,3.443406508,1.45804564,0.794892837,2.02,2.22,1.551155923,2.5,3.188781316,2.29,0.836,1.384096533,1.217037646,1.912473713,1.22,0.856229679,0.361894232,0.44,0.339349254,2.449721234,0.644597187,1.5,1.333979228,1.84,1.68,1.073153759
8.41E+00,2.770469676,0.667872894,1.067507161,2.21,1.278847271,1.527154477,2.636188756,2.44,2.053969772,1.007898612,2.122886597,2.2,2.098808465,1.26,1.42,-0.055024984,0.278,1.990707144,1.19463012,1.35,1.44,0.173845951,1.81,1.67,1.960807891
8.42E+00,3.179641243,1.098548721,0.413181795,2.821102887,2.17,2.85222737,2.552169244,2.898488352,2.037734559,2.530035196,2.22147499,2.915219051,1.45733955,0.713983075,1.41,0.493,0.451,2.626157727,2.09,1.349917013,1.543146426,0.601275277,2.027845672,1.706330888,1.163514792
8.43E+00,2.48,1.69,0.450417392,3.156872631,1.778108475,0.419792033,2.355959103,2.23,2.05,1.89,2.19838184,2.948382198,2.382517306,1.035025359,1.48624479,0.064390706,1.184017949,3.618189732,2.06,0.830581704,1.32,1.12,2.317886424,1.65,0.482177203
8.44E+00,2.41,1.280932925,0.891,4.133167319,2.41,1.1,2.54,3.031851842,2.330535831,0.927813943,0.920596868,1.829083041,1.540067887,1.6,0.757538014,0.408,0.329,3.03,2.59855006,1.25,1.171928624,1.050845073,1.72,2.380431029,1.846643962
8.45E+00,2.797550067,1.72,0.846165748,4.972913478,2.554354006,0.30572636,1.814455379,2.04,2.193354733,1.50066903,2.103152656,2.54,1.43,1.59,1.31,1.139853239,0.87597099,2.97,3.343701454,0.634836954,1.443004241,2.063165163,1.704265332,0.998197103,1.563662481
8.46E+00,5.03,1.82,1.845474188,3.259072045,2.948185691,0.63207491,3.02874328,1.94,3.766900475,0.750243192,1.701027447,2.58,1.39,2.559023543,0.741576748,0.324257341,0.306,2.92,2.551752418,1.18,1.03,1.486409451,1.67,1.24,0.501249473
8.47E+00,4.96,2.182997373,1.201824038,2.585881996,3.127759567,2.54,2.78,1.273182757,7.23,1.74,1.429604913,2.63,1.943476554,1.602854577,1.5752176,0.984632224,0.339,3.253863312,2.71,1.15,0.925668204,1.04,1.64,1.18,1.501724013
8.48E+00,3.812268878,1.834201471,1.207120851,3.584731032,2.15,2.32,2.894818799,2.587368743,6.323777292,0.829453344,0.686336374,2.56,0.756321775,0.813383644,0.280717296,0.073726345,-0.08080283,2.174431677,3.103522357,0.914139441,0.818448733,0.203836268,1.219781965,1.13,0.957
8.49E+00,3.466525131,1.428885848,1.668233302,2.63,2.34,1.89996496,3.604817451,1.2382179,1.322727671,0.506977973,0.453839662,2.272608614,1.343880665,1.509339687,1.214880085,0.28,1.618651137,3.601647478,2.939450845,1.006331184,1.686119333,1.810053737,2.236584283,0.400407059,0.898
8.50E+00,3.463485625,1.399002345,0.822,2.52,1.588584676,1.56000683,2.8,1.470084522,2.115218586,2.307210032,1.71833364,1.881675499,2.226919573,2.2,0.14585298,0.395213539,0.543553322,1.786702868,2.63,1.516975617,0.056892788,1.406819857,0.883892598,1.063096422,-0.03163628
8.51E+00,1.893397146,1.872713254,1.717241655,2.4,1.813572988,2.68287939,2.81,1.51,1.68,1.43,1.27,3.45989483,1.3,2.11,0.492472372,0.286,1.087301616,2.484198311,2.337784027,0.179362395,0.976,0.969,1.28,1.08,0.808
8.52E+00,3.193081022,0.787531467,0.795,2.284963197,2.46,2.536514736,3.004578736,1.44,1.67,1.37,1.27,2.63,1.3,2.02,1.08,1.481375519,1.94,2.65,3.06401943,1.01,0.050999551,0.687153958,1.476041271,1.06,0.78
8.53E+00,2.48,1.47,1.322009642,2.17,1.905622949,1.972523965,3.004209315,1.37,2.407532417,1.38,0.813800642,2.438909947,1.32,2.715905258,0.870318995,1.459405278,2.279299421,2.276960653,1.557376548,0.25848058,0.892,0.947,1.25,0.824548708,1.194254981
8.54E+00,2.58,1.724981517,0.106413039,2.06,3.399394718,2.14,2.92,1.257375683,2.381728339,1.548345607,1.19,3.078924326,0.497915724,0.895579026,1.01,1.33,1.85,2.54,3.0230731,0.957,1.534853524,1.834941376,1.24,0.355944183,1.250514294
8.55E+00,1.993615247,2.189991115,0.733,1.95,3.005135924,3.185849491,3.640638353,1.922582901,1.908146235,1.05,0.400552868,3.074465932,1.066479672,2.318476791,1.22,0.906,1.400073235,3.144544767,3.134415004,0.785222424,0.95,0.686028033,1.250817483,0.732397347,0.829509673
8.56E+00,1.642914777,1.245333407,0.136257131,1.84,1.515992907,2.29,2.99,1.509212125,0.793823216,1.561382529,0.981108292,3.149543046,1.846321844,1.71,0.966,0.791451593,1.211740554,1.593830047,2.49,0.406642245,0.164864913,0.920528321,1.22,1.172909816,1.697594521
8.57E+00,2.45,1.2,-0.086678467,1.73,1.416458917,1.773477879,2.968036502,1.17,1.026754489,0.959,1.299805541,3.17295861,1.42,1.156924882,1.02992851,2.641713568,1.126567024,3.097005313,2.15187041,1.135066656,1.03,0.906,0.927929513,1.606233706,1.183376012
8.58E+00,2.46,1.09,2.579945045,0.798378545,2.26,2.945082001,2.58,1.698881832,2.485187447,0.883,0.24697666,2.87,0.576168624,2.227460475,0.99552276,3.33,1.018702216,2.990874891,2.43,0.882,1.656496708,0.735104183,1.21,0.029938057,0.733
8.59E+00,2.821311879,1.06,1.840919004,1.861921832,1.847115641,2.36,3.365357752,1.143355965,2.066117281,1.264636359,1.377741694,2.92,2.356453262,2.33,2.059964064,2.543962859,2.522348535,2.34,2.4,0.869,1.685631495,0.9,1.21,0.738541969,0.687
8.60E+00,2.39,0.981,2.348325862,1.92,1.346630755,2.643281174,1.637316583,1.09,1.76,-0.230545151,1.07,2.46,1.33,2.984818931,0.113335956,2.991299097,1.48,1.96,2.374031217,1.07,1.611346515,1.002408823,0.36459033,0.196447107,0.654
8.61E+00,7.417315904,0.936,2.092727235,1.567887647,2.22,2.3,3.07,1.240442118,0.234,1.398668816,0.581202727,3.99,0.97132455,2.425971233,1.868072332,1.428877964,2.313493427,1.83,1.618777814,1.29,1.464474376,0.891,0.350428367,1.03,-0.253276717
8.62E+00,6.259861607,0.897,1.6,3.556025451,2.19,2.57,3.19,1.391497703,0.546598576,1.060716576,0.37017927,2.98,1.58372244,2.259738013,0.855,0.428818463,0.615767764,1.8,1.613304681,0.967894692,0.638,0.892,1.2,0.07349876,0.631
8.63E+00,5.3,1.334950018,1.56582811,2.68,2.688061814,3.275314223,3.019962348,1.542633554,1.995117069,-0.5648347,0.964,1.683016854,1.21,2.03835784,0.802,2.276927154,1.909190121,1.932813207,2.32,1.268367779,0.564,-0.006987763,1.21,1.04,0.045901299
8.64E+00,4.545501042,0.701369847,1.925819377,2.58386323,2.14,2.81,4.051635484,1.007530469,1.293822438,0.359,1.247583017,3.031489625,0.233361641,2.553246075,0.761,2.136004832,1.25,1.71,2.098507772,1.153250749,0.491,0.891,0.497915134,1.04,1.36769179
8.65E+00,5.15,1.839612254,1.49,1.20184355,2.149592161,2.53,3.910530696,1.14,1.15,-0.27050428,1.239772344,2.081160612,0.26817955,1.865041629,0.144186443,2.1,1.815974941,2.138102767,2.892689101,1.19,-0.039870966,1.422562129,1.3,1.05,0.703
8.66E+00,5.09,1.471159554,1.534478498,1.898055078,2.11420516,2.14,3.03,1.15,0.922068106,1.119972124,0.118805587,1.858910817,1.134701004,3.013009764,0.702,2.196019168,2.106140279,1.64,2.24,1.720148442,0.903919112,0.764,1.336714741,0.448545029,0.870926397
8.67E+00,5.02,1.976045069,2.211146691,1.63257205,1.309574835,2.870581309,3.14583996,1.16,2.474644677,0.234773408,1.712901171,1.83,0.430230495,2.3,0.698,1.492328479,1.06,1.6,2.23,2.226158415,-0.639855349,-0.240631663,1.03,1.07,0.039185372
8.68E+00,4.679194016,1.592239924,1.44,2.47,2.04,2.943767319,2.254714424,1.982383053,2.77,1.257221284,0.94,2.213951336,1.102881043,2.31,-0.068608797,2.481118716,0.850762221,1.57,1.322430163,1.93382488,0.207,0.008364471,1.32,1.470292975,0.761
8.69E+00,4.9,0.747185485,1.623332201,1.937095277,2.01,3.150091488,2.559104982,0.839835727,4.51855889,0.843980281,0.101610403,1.961150337,0.685441992,2.33,-0.263230855,2.23514485,0.998890421,1.51,2.19,0.660867301,0.138,0.023716595,1.44,0.550276038,0.572439958
8.70E+00,4.960706504,1.752031279,1.39,2.36,1.497098426,2.58,2.378565371,1.110912247,4.756514256,0.450585059,-0.016480178,2.434779795,1.79237116,3.15858927,-0.095476256,1.565989943,0.949,1.767750454,2.018673297,0.754671643,0.0706,1.351389165,0.899389047,1.11,0.735
8.71E+00,4.73,0.535106442,1.650827873,2.691809954,1.96,2.472598802,3.308703354,1.05208756,1.16,0.58412466,0.733992406,1.456135818,-0.01514405,2.36,0.965452031,2.729129994,0.93,2.190018992,1.60325934,1.492166825,0.0193,0.49060115,1.266806851,1.41,1.525125796
8.72E+00,5.684059264,1.266990251,1.33,2.678035981,1.93,2.617756835,3,1.24,1.208505932,1.19,0.899,2.225927328,1.312302557,2.39,0.420353254,2.05,1.074152371,3.080163151,1.530854834,2.126798483,0.808506776,1.311765714,1.896606256,1.121889996,1.161136613
8.73E+00,4.303406369,1.304110477,1.344778223,2.707482743,2.763134374,2.31,2.194508502,1.26,0.684,1.05,0.875,1.82,0.447699728,2.760079681,0.402,2.014944399,1.37940606,3.453392904,2.1,1.23,0.518945852,0.682,0.767496045,2.120580731,0.79
8.74E+00,3.834853307,0.864,1.088235476,3.200766513,2.510961779,1.382013848,2.412687933,1.27,2.248434128,0.928,0.828,2.377254919,0.456,2.11,0.66274515,1.907861335,0.427162477,2.48,2.09,0.932001363,0.201,0.042138037,1.178503977,1.933726022,-0.053224845
8.75E+00,4.683292055,1.539545633,1.195737992,1.926937461,1.845561056,1.375991411,3.116160791,0.553643425,0.816587523,-0.233099664,0.641828382,2.04,0.36052347,2.078920472,0.482696333,1.7,0.745,1.653300055,2.176164133,1.151115962,1.12013153,0.774486361,1.835760057,2.499476524,0.828
8.76E+00,4.459945124,1.19803202,1.26,1.800762484,1.88,2.187721775,3.299639715,0.440083766,2.229748429,0.573,-0.213139383,2.4,0.314,2.468091063,0.77722206,1.67,0.708,1.577506607,2.04,1.21,-0.064641269,0.662,1.04,1.699494887,0.771
8.77E+00,3.639858775,0.532356908,1.094176412,1.837852437,1.87,1.68631954,3.054498736,2.771286162,1.036588139,1.427183814,0.666582708,2.239694742,0.164079961,2.21,0.75256982,1.62,0.942,2.39,2.816944159,1.546152536,0.068582837,0.658,1.442252585,1.614864921,0.24385015
8.78E+00,3.09,1.57992978,2.131820627,1.767397662,2.34175177,2,3.04,2.36,1.51,0.773148679,0.029710435,1.87464693,0.587,3.124367872,-0.576066175,1.396714279,1.382708113,2.283470262,1.99,0.314175774,-0.467571928,0.022033027,0.944,0.984912515,0.001597987
8.79E+00,3.13,0.914922498,0.380005336,1.86,1.84,2.525888115,3.03,2.47215003,0.923141454,-0.495143792,0.119100194,3.370346576,1.418497778,2.11,0.299099101,1.022192328,0.906,2.010843693,1.98,1.966477169,0.508,1.082470463,1.266007662,1.57,1.747406504
8.80E+00,3.282675592,0.990380697,1.15,1.454057439,1.026649495,0.884875297,2.291231993,1.282827844,2.591510772,0.07933952,0.96826314,2.804864869,-0.151217238,2.05,0.519716937,0.727701738,1.412675055,2.891253424,1.97,0.318993624,0.521918992,0.648,1.17,1.68560979,0.459260174
8.81E+00,3.170844597,0.51,1.989934433,1.91,1.8,1.51,2.861462828,3.02387667,1.69528883,1.575045758,1.326052661,1.86,0.67155086,1.523268582,1.95,0.929682075,1.259270326,2.040993428,2.230081156,1.92652424,-0.409154045,1.036246142,1.26,1.59,1.673228559
8.82E+00,2.585320671,0.456,0.698909378,1.92,1.78,0.987912609,3.271182312,2.638575303,2.12,0.624578991,0.606,2.387621773,0.515306604,1.3117179,0.698308245,1.218958838,1.282762773,2.098322332,1.703497071,0.866,1.231444913,0.657,1.000418721,1.86065353,1.77
8.83E+00,1.977636323,-0.150151363,0.731234498,2.639859611,1.347152487,1.614649292,4.110245607,1.6,2.103942517,0.580211744,0.56474442,2.472187749,0.947439809,2.940216715,1.723249577,1.582386029,1.118477841,2.24,1.9,1.512306281,0.996881624,0.657,1.004170407,2.044484383,1.462966101
8.84E+00,2.24282677,-0.417800513,1.1,1.94,1.75,1.040930332,2.457755965,1.986466353,2.235864694,1.42,0.555,1.64147781,0.013184413,1.522994799,1.61,1.420307534,0.694,2.2,1.88,-0.035846912,1.042996227,0.807194373,1.01,2.179864031,1.87
8.85E+00,1.859991569,1.048750851,1.362942212,1.95,2.218234457,1.273534408,3.589194191,0.983676064,2.226038544,1.37,0.554,1.950941168,1.616310298,1.91,0.922692777,0.526028009,-0.320569361,2.17,1.792410156,1.555534842,0.392351358,1.164173732,0.989938979,1.55412379,1.82
8.86E+00,2.78,-0.053910931,0.440937046,0.98381623,2.294996736,0.851,2.207274079,1.27,1.74147563,0.988036328,0.526,1.76,0.901,1.007931864,1.876000157,1.22,1.50997675,2.747713263,2.145106501,0.725178142,0.999062733,0.832020203,1.622622946,1.66,0.767489009
8.87E+00,2.384285876,1.067339087,0.61571623,2,2.275706918,1.326551783,3.998312443,1.793307398,1.608998169,2.113983427,-0.003042292,0.949661605,0.914,2.690934433,0.868010169,1.938994115,0.687,2.443937211,2.660655704,0.849,0.441632995,0.546172699,-0.017383427,1.68,1.72
8.88E+00,2.173976536,-0.405122755,0.915068468,2.199355083,1.68,1.03,3.621362938,1.353147218,1.87,0.711044476,-0.4402294,1.66,0.469814782,1.655131536,1.636810373,0.243093668,-0.00135226,2.1,1.470501171,1.715932008,1.122876086,1.026861829,0.818,2.627393001,1.67
8.89E+00,2.20143826,0.31545806,1.042916107,2.642200261,1.875779609,1.818702823,2.030966766,1.33,1.214455038,1.529426338,-0.493129538,2.27476384,1.52077647,1.88,1.174119851,1.23,0.745,1.51,1.151300395,1.33001716,1.02,0.176378648,0.843,1.080697036,1.120692809
8.90E+00,3.041688822,0.70746105,1.02,1.212657913,1.65,1.04,2.54,1.32,1.870969875,0.468610228,1.601140468,1.51472811,0.983,1.145014765,2.361676461,1.196463978,1.703149507,1.620190585,2.126960047,0.805,0.419981264,1.612045679,1.735351135,2.163801173,1.687677588
8.91E+00,2.63,0.497395828,1.918319101,1.91,1.63,1.890253299,3.008068929,0.323226333,0.190808079,1.11,2.422638365,1.42,0.105629303,1.536661211,2.04,1.48,0.577118438,1.47,1.77,0.805,1.37,0.639886219,0.84570527,2.224527724,0.683587749
8.92E+00,2.348904575,0.127,1.68234257,0.967535755,1.450696543,1.3,1.215520246,1.141442659,0.231398954,1.12,1.800389989,1.274177227,0.899,1.91,2.17,1.262533043,0.713656788,1.41,0.771338636,0.393738054,0.720598847,-0.199356658,0.677364751,2.36206213,1.46
8.93E+00,2.58,1.133864089,0.567414959,1.96,1.465827712,0.885453506,1.964180984,1.249609529,1.045269161,1.15,2.62,0.695666995,0.716290747,1.93,1.468478712,0.94681091,-0.173573703,1.923882394,2.174562155,0.401618081,1.16,0.606530953,0.94,1.78,1.548200699
8.94E+00,1.975939005,2.028694266,0.931,1.388775705,1.915928649,1.327440473,2.09,1.958500958,0.405,1.13,2.59,1.773974007,1.631005167,2.214927071,0.4853382,0.568080196,0.072886654,1.32,1.454737358,1.369429012,1.559460217,0.725,0.024283578,2.499363381,1.39
8.95E+00,2.53,2.286187917,1.09,2.05,2.105331188,0.587501308,1.47382988,2.124764871,1.266581634,1.239441585,1.655970904,1.555378804,0.862,1.108834668,0.557373632,1.2,0.76,1.28,1.135015759,1.495599488,0.365726142,0.738,0.285994296,1.81,1.068173076
8.96E+00,2.485250818,2.192783029,1.19,2.183426527,1.55,0.753065723,2.04,1.3,1.007865289,1.043470854,2.53,0.979430512,1.665320971,2.033935321,1.39,1.41,0.8,1.472938104,1.738783623,0.695,0.978042443,0.214319932,1.15229586,1.634172043,1.34
8.97E+00,2.25,3.16,1.678644315,1.810895056,1.54,0.949,2.02,0.555662327,1.402292156,1.667083117,2.493198233,1.41,0.766,2.169849735,1.811791971,1.5,1.30877964,0.764594039,1.821704564,0.772593862,1.104362401,0.697,0.77,1.83,1.325134759
8.98E+00,2.156749401,3.34,1.250041126,1.475989545,0.764772633,0.846,2.01,1.18,1.382716893,1.716585628,2.11,1.27,0.684095725,2.18,1.47,1.59,0.879,1.976200671,0.771992717,0.049448808,1.377373734,0.24370516,0.265983718,2.075329207,1.31
8.99E+00,2.821908486,3.51,1.14,1.347833424,2.000455546,0.703,2,0.508904468,1.019535495,1.437826317,1.99,1.11,0.922151951,2.15,1.523425239,1.319032567,0.305118612,1.418293495,1.65,1.257338715,1.36,0.581,0.410243941,2.125884775,1.31
9.00E+00,2.461654042,1.923085651,1.11,2.3,1.154653725,0.478096381,1.188645335,1.364728881,1.657962701,0.982959324,2.01,1.05,0.150806004,2.11,2.174838372,1.635841609,0.691755902,1.22,2.048406893,0.686,1.711444951,-0.354994253,1.563320281,1.123186083,0.381008841
9.01E+00,2.663441102,3.39585034,1.09,2.35,1.701714715,2.49,1.529431617,1.342727871,1.28356795,0.186697289,2.730443592,0.334110822,1.553760666,1.502582876,2.090384871,0.65,1.67,1.791117403,2.231628721,0.766,1.797239904,0.138371223,0.928899127,1.86,1.247715456
9.02E+00,1.72,2.47,1.09,1.881965308,2.119132577,1.98,2.303488651,0.175221687,1.710253114,0.329445143,1.735822933,0.979,1.01,2.04,1.619349852,0.754,2.100129841,1.596698637,1.745233212,0.794,0.843,1.482404955,0.053678098,1.86,0.526116418
9.03E+00,1.837754276,1.973590187,1.12,2.362753022,2.310678384,0.848,2.02,0.458,0.938604432,0.86,1.670736741,1.087867354,1.566107178,2.02,1.172216792,0.654730121,1.52,1.27,1.23661429,0.754,1.1,0.425946712,0.653861634,2.011698703,2.173176428
9.04E+00,2.309016689,1.684170267,2.636320489,3.245350752,0.972644507,0.800129363,2.257173439,-0.087662719,1.137665314,0.82,2.074536067,0.605504901,1.468582391,2,1.25,1.37,0.776366014,0.649169121,0.875520444,1.064787088,1.363184835,1.083524011,1.457590656,1.237226773,1.41
9.05E+00,2.325909064,2.14,1.924118753,2.15,1.703129266,0.995197475,2.06,0.679654221,1.852587445,0.830239856,1.64,1.213084017,-0.11017777,1.644691091,0.819274426,1.523513214,0.510568992,1.633160961,2.263919068,0.788849364,1.427962771,0.644,1.516309144,1.88,1.44
9.06E+00,1.66,1.919538212,2.81,1.194141439,0.828070202,0.139738646,1.991911137,0.648,0.473036268,0.874799703,1.63,1.614621498,0.668,1.97,1.769457625,2.383721482,2.56,1.18,1.525863306,0.672,1.368310767,0.665,1.059658656,1.263308986,1.36
9.07E+00,1.65,2.324163874,1.009202718,1.73,1.39,1.971439101,1.694008608,0.737,1.336780738,0.608915992,1.836707297,-0.133837671,0.083060388,2.598392016,2.116920409,1.008631168,1.411491752,1.992980592,1.52,0.63,-0.138613277,-0.021785986,0.592,1.89,1.46
9.08E+00,1.516279167,1.83,1.989422155,1.67617092,2.151968291,0.336481321,1.9,0.814,1.525010541,1.103738581,2.226496101,0.770503824,-0.077553444,2.344409743,1.28,1.02,2.931514589,1.143125519,0.676418852,0.753444502,1.408242245,0.650485728,0.605,1.62242415,0.731515751
9.09E+00,1.208866977,1.419482041,2.582801705,1.765575655,2.019532108,1.478244921,1.86,0.875,1.05,0.724,2.146628798,-0.315309679,1.246534284,2.536593866,1.301330767,1.730039985,2.26,1.741994232,1.53104203,1.155660526,1.278021334,0.85958543,1.387526694,1.300436709,0.902107745
9.10E+00,1.302330541,1.356834098,1.104050861,1.459532673,2.271429145,1.09,1.263259502,0.419,2.150907249,0.222825753,1.64,1.203093143,0.750844615,1.98,0.401953166,1.744955342,2.18,0.756915271,1.147148351,0.594,-0.083988936,1.480911885,0.665,1.116689162,1.42
