minute_utc,PSD_30_45_mean,PSD_30_45_int
2025-07-06 05:19:00,1.896718779783915e-23,2.8424002382984196e-22
2025-07-06 05:20:00,5.249820488512996e-24,7.868525067933225e-23
2025-07-06 05:21:00,5.027320765023252e-24,7.538427545345061e-23
2025-07-06 05:23:00,5.317066382554515e-24,7.961651964133186e-23
2025-07-06 05:24:00,3.851874764543138e-23,5.7749993208124795e-22
2025-07-06 05:25:00,4.795125591574799e-24,7.188464255609065e-23
2025-07-06 05:27:00,1.6516609959229552e-23,2.475683291130614e-22
2025-07-06 05:28:00,2.926738963909815e-23,4.374927821796604e-22
2025-07-06 05:30:00,6.839759075650279e-24,1.0253316421265557e-22
2025-07-06 05:31:00,8.229995093191184e-24,1.2339311594065735e-22
2025-07-06 05:32:00,3.552398888443639e-23,5.325284575597535e-22
2025-07-06 05:34:00,2.6318739963228804e-22,3.946756003991988e-21
2025-07-06 05:35:00,1.1704871319490472e-23,1.7528240887559706e-22
2025-07-06 05:36:00,3.177419293077295e-23,4.763736502312346e-22
2025-07-06 05:38:00,9.690615295994386e-23,1.4529596313134694e-21
2025-07-06 05:39:00,9.641941517996159e-23,1.442424595959252e-21
2025-07-06 05:40:00,5.249611448537575e-23,7.869729532932843e-22
2025-07-06 05:42:00,5.321284300490594e-23,7.975346350811186e-22
2025-07-06 05:43:00,5.202989677636079e-24,7.799573528598325e-23
2025-07-06 05:45:00,2.1955313716574538e-23,3.2923163132924493e-22
2025-07-06 05:46:00,5.180165893108309e-24,7.768152543963147e-23
2025-07-06 05:47:00,3.050228005562349e-23,4.572378964410725e-22
2025-07-06 05:49:00,4.998128468396905e-23,7.4812988460404265e-22
2025-07-06 05:50:00,4.813089361509681e-24,7.217610702424105e-23
2025-07-06 05:51:00,5.369998919918962e-24,8.05255318225637e-23
2025-07-06 05:53:00,5.645907711652878e-24,8.450058969684e-23
2025-07-06 05:54:00,5.905620112902969e-23,8.85288833247989e-22
2025-07-06 05:55:00,5.012249139678276e-24,7.512907911950138e-23
2025-07-06 05:57:00,4.9445131837980744e-24,7.412371598952641e-23
2025-07-06 06:01:00,9.490295658809745e-24,1.422142861212086e-22
2025-07-06 06:02:00,2.4223491599397886e-23,3.6309470666653613e-22
2025-07-06 06:04:00,3.9904414895089096e-23,5.983415020166009e-22
2025-07-06 06:05:00,2.360992130095614e-23,3.5335077535347115e-22
2025-07-06 06:06:00,5.539083375987051e-23,8.306529641120903e-22
2025-07-06 06:08:00,3.009300100682212e-23,4.511087934528005e-22
2025-07-06 06:09:00,7.616632948005184e-23,1.142148105528182e-21
2025-07-06 06:10:00,5.4890242078178494e-24,8.22802901271805e-23
2025-07-06 06:12:00,3.656086567055598e-23,5.482450224619509e-22
2025-07-06 06:13:00,6.512042872434812e-23,9.765273163749878e-22
2025-07-06 06:15:00,1.7192394893000874e-23,2.5769873666174674e-22
2025-07-06 06:16:00,1.690356457429928e-23,2.534812851524971e-22
2025-07-06 06:17:00,9.002950724560223e-24,1.349566829116662e-22
2025-07-06 06:19:00,5.3952572722333805e-24,8.089092926274489e-23
2025-07-06 06:20:00,5.1069010189126974e-23,7.65444625604648e-22
2025-07-06 06:21:00,1.1786249167402312e-23,1.767195314961717e-22
2025-07-06 06:23:00,2.23930736301399e-23,3.357815387202334e-22
2025-07-06 06:24:00,1.2019936041417057e-23,1.8023166567963884e-22
2025-07-06 06:25:00,1.0825442183139443e-23,1.6224252966876542e-22
2025-07-06 06:27:00,2.0944740701729462e-23,3.1346148349365733e-22
2025-07-06 06:28:00,1.4014029528329461e-22,2.101081114349523e-21
2025-07-06 06:30:00,3.0816078717200855e-22,4.619679670511964e-21
2025-07-06 06:31:00,4.7532979972462e-24,7.127904707210719e-23
2025-07-06 06:32:00,5.089968277907545e-24,7.621694384456833e-23
2025-07-06 06:34:00,4.396261216820736e-23,6.586547809825823e-22
2025-07-06 06:35:00,2.2971843447981383e-23,3.4333655044219784e-22
2025-07-06 06:36:00,2.2013535543627813e-22,3.2983758837476745e-21
2025-07-06 06:38:00,2.8589402294770596e-23,4.286250507413372e-22
2025-07-06 06:39:00,4.808353203388665e-24,7.206029173261613e-23
2025-07-06 06:40:00,4.791368086050215e-24,7.182056202025159e-23
2025-07-06 06:42:00,8.129678817436779e-24,1.2185499550482695e-22
2025-07-06 06:43:00,9.651512694189867e-23,1.4455891920946155e-21
2025-07-06 06:45:00,5.831867321507382e-23,8.735341807771545e-22
2025-07-06 06:46:00,4.578816262351625e-24,6.862859058573328e-23
2025-07-06 06:47:00,9.57849425860466e-23,1.4353570448599029e-21
2025-07-06 06:49:00,6.390679085653502e-24,9.582566365333182e-23
2025-07-06 06:50:00,6.452428386394198e-24,9.67601008474172e-23
2025-07-06 06:51:00,6.811326093174919e-23,1.0214147846582319e-21
2025-07-06 06:53:00,4.17667597979549e-23,6.259985151699299e-22
2025-07-06 06:54:00,2.7875115755550476e-23,4.1778688784214494e-22
2025-07-06 06:55:00,3.491905625623069e-23,5.232545619276004e-22
2025-07-06 06:57:00,4.299189134615345e-24,6.438500454127102e-23
2025-07-06 07:01:00,9.768204190890413e-24,1.464808165381152e-22
2025-07-06 07:02:00,1.7464588885206633e-23,2.61802233679414e-22
2025-07-06 07:04:00,1.4739337501731332e-22,2.2094365970796584e-21
2025-07-06 07:05:00,9.012196437481196e-23,1.350651034827723e-21
2025-07-06 07:06:00,1.2576359536969827e-23,1.8841141145590576e-22
2025-07-06 07:08:00,1.1246539193494221e-23,1.6856300906584065e-22
2025-07-06 07:09:00,3.511520576516187e-23,5.264718230897899e-22
2025-07-06 07:10:00,2.665121233188033e-23,3.990786939257709e-22
2025-07-06 07:12:00,1.867941367936549e-23,2.801108135887337e-22
2025-07-06 07:13:00,7.155684324894185e-24,1.0730789465939729e-22
2025-07-06 07:15:00,1.4002647829628378e-22,2.0970211842643506e-21
2025-07-06 07:16:00,5.941449462900962e-23,8.90792429823911e-22
2025-07-06 07:17:00,4.9175594255907765e-24,7.373067871226336e-23
2025-07-06 07:19:00,8.489907557867495e-23,1.2730081298982215e-21
2025-07-06 07:20:00,5.533988433577012e-23,8.280036442140764e-22
2025-07-06 07:21:00,1.7708418426044852e-23,2.651662243346509e-22
2025-07-06 07:23:00,3.215123599205608e-23,4.816455913127494e-22
2025-07-06 07:24:00,4.256010905983558e-23,6.3809148322806455e-22
2025-07-06 07:25:00,1.4089770340369345e-22,2.1098315468268713e-21
2025-07-06 07:27:00,1.5347960654883935e-23,2.2998613615065195e-22
2025-07-06 07:28:00,6.708517874326382e-24,1.0060262576094245e-22
2025-07-06 07:30:00,1.453369623951105e-23,2.1781373072297516e-22
2025-07-06 07:31:00,1.6778947392553852e-22,2.50447961906906e-21
2025-07-06 07:32:00,1.2867969943971212e-22,1.9291663669972605e-21
2025-07-06 07:34:00,1.0972496332460565e-22,1.6446414418716225e-21
2025-07-06 07:35:00,3.955944729305493e-23,5.9256281001386385e-22
2025-07-06 07:36:00,2.4773047105878278e-23,3.714849827140211e-22
2025-07-06 07:38:00,2.1482836388670195e-23,3.2210111285008637e-22
2025-07-06 07:39:00,5.021604797721849e-24,7.526235260444827e-23
2025-07-06 07:40:00,4.869828056291275e-24,7.30003626275016e-23
2025-07-06 07:42:00,7.501316082693558e-24,1.1248796367560617e-22
2025-07-06 07:43:00,6.484579229174565e-24,9.722014947962458e-23
2025-07-06 07:45:00,7.665149671140174e-24,1.1489824659693996e-22
2025-07-06 07:46:00,1.7020627082124696e-23,2.5519986318024345e-22
2025-07-06 07:47:00,1.9668120833222846e-22,2.948810753453598e-21
2025-07-06 07:49:00,7.408050873663021e-24,1.1101756940546474e-22
2025-07-06 07:50:00,3.6563600263656025e-23,5.479855431793543e-22
2025-07-06 07:51:00,7.676494247598114e-24,1.1509249500755854e-22
2025-07-06 07:53:00,3.643486673826823e-23,5.462131702582286e-22
2025-07-06 07:54:00,8.401744589495941e-23,1.259588268750262e-21
2025-07-06 07:55:00,1.5328095044924627e-22,2.2974062970245596e-21
2025-07-06 07:57:00,2.8287842112207837e-23,4.240218095418327e-22
2025-07-06 08:01:00,5.633607628842636e-22,8.448278112009846e-21
2025-07-06 08:02:00,1.107789227237977e-21,1.6612610921619665e-20
2025-07-06 08:04:00,8.488350782985868e-23,1.2728134368141128e-21
2025-07-06 08:05:00,1.315154740950242e-22,1.9720254089763573e-21
2025-07-06 08:06:00,2.3184482930620844e-22,3.476468399714742e-21
2025-07-06 08:08:00,1.158591967954668e-22,1.737041928546309e-21
2025-07-06 08:09:00,6.319124507540896e-23,9.474613016010147e-22
2025-07-06 08:10:00,3.5111534286754276e-23,5.259740868649554e-22
2025-07-06 08:12:00,1.0875640614135474e-22,1.629648802687584e-21
2025-07-06 08:13:00,3.493265285549632e-23,5.234614879159661e-22
2025-07-06 08:15:00,8.715278284091477e-24,1.3068995302354315e-22
2025-07-06 08:16:00,6.0675597563595584e-24,9.098847178737523e-23
2025-07-06 08:17:00,3.006966644647459e-23,4.505758663166798e-22
2025-07-06 08:19:00,1.129850972719244e-22,1.6940651468967744e-21
2025-07-06 08:20:00,1.7736887357503172e-23,2.65585931983694e-22
2025-07-06 08:21:00,1.3414369749823283e-22,2.0098271042837856e-21
2025-07-06 08:23:00,7.251762867836919e-24,1.0865042849655092e-22
2025-07-06 08:24:00,1.0285113041209496e-23,1.5408749547521713e-22
2025-07-06 08:25:00,8.488744859713457e-23,1.2716092814916272e-21
2025-07-06 08:27:00,3.036007256386775e-23,4.551659990162287e-22
2025-07-06 08:28:00,1.0004172139726085e-22,1.4995950980486378e-21
2025-07-06 08:30:00,1.6554036008406467e-23,2.478994821423561e-22
2025-07-06 08:31:00,2.5673173966151607e-23,3.8481064753397414e-22
2025-07-06 08:32:00,1.1310587001514604e-22,1.6960757405914154e-21
2025-07-06 08:34:00,1.0675304880442202e-22,1.5992747491616479e-21
2025-07-06 08:35:00,9.79341916072516e-24,1.4683347377615732e-22
2025-07-06 08:36:00,7.137831898439385e-23,1.0703677047516014e-21
2025-07-06 08:38:00,1.5988410011963806e-23,2.396398344926973e-22
2025-07-06 08:39:00,4.629105769386351e-24,6.937099084371717e-23
2025-07-06 08:40:00,4.765360062918372e-24,7.145012792804399e-23
2025-07-06 08:42:00,4.938565232562016e-24,7.400251985825411e-23
2025-07-06 08:43:00,1.7585560499172696e-23,2.6365705164754845e-22
2025-07-06 08:45:00,8.664572040962566e-23,1.2985291426165105e-21
2025-07-06 08:46:00,1.1661935498458893e-22,1.7487208225513692e-21
2025-07-06 08:47:00,1.6090278833836733e-23,2.4122678873765563e-22
2025-07-06 08:49:00,7.753341929000604e-23,1.1619453999873407e-21
2025-07-06 08:50:00,8.4529965652792e-24,1.2664050445016031e-22
2025-07-06 08:51:00,7.210147144744502e-23,1.0812220979642414e-21
2025-07-06 08:53:00,7.871745087604772e-24,1.179926642534776e-22
2025-07-06 08:54:00,5.0283739791979104e-24,7.536295801449171e-23
2025-07-06 08:55:00,2.9392496415822586e-23,4.407046620133745e-22
2025-07-06 08:57:00,2.714892300859002e-23,4.0698699149634946e-22
2025-07-06 09:01:00,1.7942820629404138e-23,2.6896411901391815e-22
2025-07-06 09:02:00,1.0980588543349922e-23,1.6465517694869234e-22
2025-07-06 09:04:00,5.132815520934596e-24,7.687972523907513e-23
2025-07-06 09:05:00,1.0804934108983808e-23,1.6201168150887726e-22
2025-07-06 09:06:00,1.1508441860397556e-22,1.7252384620487774e-21
2025-07-06 09:08:00,6.226408946953431e-24,9.330527787879793e-23
2025-07-06 09:09:00,3.782049714914095e-23,5.66748612629195e-22
2025-07-06 09:10:00,4.296131827170124e-23,6.442528477367809e-22
2025-07-06 09:12:00,9.032997427942893e-24,1.3542484778071572e-22
2025-07-06 09:13:00,1.162224794700611e-23,1.7400267384991883e-22
2025-07-06 09:15:00,1.3875148080571032e-23,2.080571237770647e-22
2025-07-06 09:16:00,4.748191810528545e-23,7.119665542829544e-22
2025-07-06 09:17:00,1.7418231325788227e-23,2.607193285791344e-22
2025-07-06 09:19:00,5.3485175729750236e-24,8.020468927668115e-23
2025-07-06 09:20:00,6.233984879987462e-23,9.346788980319557e-22
2025-07-06 09:21:00,6.366589312406647e-24,9.547521514669083e-23
2025-07-06 09:23:00,1.22155796890886e-23,1.83060853955437e-22
2025-07-06 09:24:00,1.2543607678289889e-23,1.8805753843670548e-22
2025-07-06 09:25:00,1.569231662418247e-22,2.351508029024561e-21
2025-07-06 09:27:00,7.397649282096056e-23,1.1087714081513409e-21
2025-07-06 09:28:00,5.815778601727341e-23,8.71860544942433e-22
2025-07-06 09:30:00,2.5177759926751577e-22,3.775434336732364e-21
2025-07-06 09:31:00,1.195792697483537e-22,1.7927915661672104e-21
2025-07-06 09:32:00,1.766654044143694e-23,2.649028329930565e-22
2025-07-06 09:34:00,6.437524321463326e-24,9.65289301855308e-23
2025-07-06 09:35:00,5.963500232145602e-24,8.938662014100621e-23
2025-07-06 09:36:00,7.029826793106858e-23,1.0538305979222271e-21
2025-07-06 09:38:00,1.5895272152178663e-23,2.3825409058071633e-22
2025-07-06 09:39:00,6.269105037927549e-24,9.392455678330747e-23
2025-07-06 09:40:00,2.439974613084804e-23,3.658760666283722e-22
2025-07-06 09:42:00,6.526224294592209e-23,9.785329793138685e-22
2025-07-06 09:43:00,4.714769863583363e-23,7.069159775719163e-22
2025-07-06 09:45:00,1.3712233157872122e-22,2.0562040874822293e-21
2025-07-06 09:46:00,5.967637688262787e-24,8.946953005449335e-23
2025-07-06 09:47:00,5.639105197311868e-23,8.447687248230077e-22
2025-07-06 09:49:00,2.315746112450538e-23,3.4702838948628498e-22
2025-07-06 09:50:00,4.057626971993072e-23,6.0838190127274075e-22
2025-07-06 09:51:00,9.095463511699692e-23,1.363940464946826e-21
2025-07-06 09:53:00,1.2973067768545417e-23,1.9453217873681455e-22
2025-07-06 09:54:00,5.6119705334986415e-24,8.415234668815322e-23
2025-07-06 09:55:00,5.4277985271860806e-24,8.13895122620581e-23
2025-07-06 09:57:00,5.720510391248043e-24,8.564051035358753e-23
2025-07-06 10:01:00,2.3133252912660595e-23,3.463000418615075e-22
2025-07-06 10:02:00,1.2160832183886765e-22,1.822061840285064e-21
2025-07-06 10:04:00,3.9780625530950634e-23,5.962218409741038e-22
2025-07-06 10:05:00,1.1623208233543251e-23,1.7429488882968147e-22
2025-07-06 10:06:00,9.145642167709614e-24,1.371312278971229e-22
2025-07-06 10:08:00,1.8394059166174076e-22,2.7576887882506336e-21
2025-07-06 10:09:00,8.338039510172087e-23,1.2502152403257247e-21
2025-07-06 10:10:00,1.3947054528894218e-23,2.0914145550032776e-22
2025-07-06 10:12:00,4.453334009009283e-23,6.67149920394432e-22
2025-07-06 10:13:00,1.4960708088656463e-22,2.231324534912556e-21
2025-07-06 10:15:00,1.339852735932272e-23,1.9493281354607674e-22
2025-07-06 10:16:00,1.1996690634145813e-23,1.7417890755398733e-22
2025-07-06 10:17:00,3.3946626540569275e-23,5.052770615012107e-22
2025-07-06 10:19:00,2.845198656995192e-23,4.257893319176493e-22
2025-07-06 10:20:00,3.103539956094997e-23,4.653804567146607e-22
2025-07-06 10:21:00,1.444409950008545e-21,2.1660763240319198e-20
2025-07-06 10:23:00,1.2821880310965193e-21,1.9228064603731948e-20
2025-07-06 10:24:00,4.221813196425445e-23,6.33115017994416e-22
2025-07-06 10:25:00,7.632271115765891e-23,1.1444483120694923e-21
2025-07-06 10:27:00,1.674098984271563e-22,2.5092359036390596e-21
2025-07-06 10:28:00,1.357342662975836e-22,2.0350105937731983e-21
2025-07-06 10:30:00,6.367112238838885e-24,9.548324260443998e-23
2025-07-06 10:31:00,6.455399290638033e-24,9.671616456559669e-23
2025-07-06 10:32:00,1.986082170283593e-23,2.9778570073492642e-22
2025-07-06 10:34:00,5.437976480498398e-23,8.150443258470543e-22
2025-07-06 10:35:00,7.073456394337585e-24,1.0603046775260863e-22
2025-07-06 10:36:00,6.736312970141377e-24,1.0099747726394063e-22
2025-07-06 10:38:00,6.713667272152299e-24,1.0067717154412472e-22
2025-07-06 10:39:00,7.11484145925263e-24,1.0663856529468719e-22
2025-07-06 10:40:00,7.297226214963874e-24,1.0941509679554847e-22
2025-07-06 10:42:00,8.069326063177142e-23,1.2095986546329024e-21
2025-07-06 10:43:00,3.4457324320608917e-23,5.164971055712585e-22
2025-07-06 10:45:00,7.00717483772161e-24,1.0503733137724006e-22
2025-07-06 10:46:00,8.502087316141465e-24,1.274413556897182e-22
2025-07-06 10:47:00,4.2273035340198257e-23,6.337461787172056e-22
2025-07-06 10:49:00,1.9759796492970407e-23,2.9619960681929126e-22
2025-07-06 10:50:00,2.2701582531580027e-23,3.3999252674210955e-22
2025-07-06 10:51:00,2.1025257493902422e-23,3.1526712995769385e-22
2025-07-06 10:53:00,1.6402736418626257e-23,2.459760634270212e-22
2025-07-06 10:54:00,6.66907778277443e-23,9.993119292008435e-22
2025-07-06 10:55:00,7.742577093646637e-23,1.1610986869530477e-21
2025-07-06 10:57:00,3.743913613288498e-23,5.606761374427843e-22
2025-07-06 11:01:00,1.438456234017857e-23,2.1557654438577695e-22
2025-07-06 11:02:00,4.051413682227811e-23,6.067276025247245e-22
2025-07-06 11:04:00,6.606247079830965e-23,9.879819411062459e-22
2025-07-06 11:05:00,7.87825765543871e-23,1.1808728577734252e-21
2025-07-06 11:06:00,2.658697755128572e-23,3.9822151815361963e-22
2025-07-06 11:08:00,7.48251775069437e-23,1.1219215188825804e-21
2025-07-06 11:09:00,2.6670515167412675e-22,3.993287283705357e-21
2025-07-06 11:10:00,1.7674528522821217e-23,2.646605950178619e-22
2025-07-06 11:12:00,6.566003250989611e-23,9.846184846938823e-22
2025-07-06 11:13:00,5.913416099842259e-24,8.866033860904655e-23
2025-07-06 11:15:00,5.1895872858972854e-24,7.779087587188235e-23
2025-07-06 11:16:00,1.3666517956191206e-23,2.0490250345731842e-22
2025-07-06 11:17:00,5.763182966587827e-24,8.637977690227693e-23
2025-07-06 11:19:00,8.414644503672775e-24,1.2615461533609949e-22
2025-07-06 11:20:00,1.945507278015829e-23,2.9172052424867493e-22
2025-07-06 11:21:00,5.724343149341687e-24,8.580240023535137e-23
2025-07-06 11:23:00,5.848203953374359e-24,8.767601854571388e-23
2025-07-06 11:24:00,6.016481908111076e-24,9.017210375928899e-23
2025-07-06 11:25:00,6.2381305999065974e-24,9.34180183857731e-23
2025-07-06 11:27:00,3.3709692849461853e-23,5.05156539269399e-22
2025-07-06 11:28:00,3.660306710661394e-23,5.477088673590294e-22
2025-07-06 11:30:00,1.6457442436981002e-23,2.4644944999026007e-22
2025-07-06 11:31:00,5.395748428641489e-24,8.091408189464369e-23
2025-07-06 11:32:00,2.5792102795717203e-23,3.864948519554696e-22
2025-07-06 11:34:00,6.80183332387326e-24,1.0077051483364655e-22
2025-07-06 11:35:00,3.162233779877285e-23,4.740530413534452e-22
2025-07-06 11:36:00,5.603574404903517e-24,8.399339438396806e-23
2025-07-06 11:38:00,5.7161428452127356e-24,8.561503642241077e-23
2025-07-06 11:39:00,5.61830789199687e-23,8.424467055732352e-22
2025-07-06 11:40:00,1.7376183486258116e-22,2.6047526631428187e-21
2025-07-06 11:42:00,2.738404848091564e-23,4.1063027642184305e-22
2025-07-06 11:43:00,6.348205567589548e-24,9.516730935516508e-23
2025-07-06 11:45:00,6.2071458738870746e-24,9.308318761625278e-23
2025-07-06 11:46:00,6.6090005111272846e-24,9.905553434966871e-23
2025-07-06 11:47:00,6.46679135442527e-24,9.695553287856808e-23
2025-07-06 11:49:00,7.953172724164219e-24,1.1926775701798544e-22
2025-07-06 11:50:00,8.291018122235436e-24,1.2426972182688212e-22
2025-07-06 11:51:00,6.812317393845495e-24,1.0215850041191805e-22
2025-07-06 11:53:00,5.618332667879276e-23,8.421411173441202e-22
2025-07-06 11:54:00,1.2782950181339446e-22,1.9159482270936686e-21
2025-07-06 11:55:00,1.7874889082278647e-21,2.6780535119308333e-20
2025-07-06 11:57:00,3.3509394167281516e-23,5.024239806670319e-22
2025-07-06 12:01:00,1.1016087519442687e-22,1.6518150394435773e-21
2025-07-06 12:02:00,3.1295663894261054e-23,4.690939737758496e-22
2025-07-06 12:04:00,2.67154464239079e-23,4.0033059879866464e-22
2025-07-06 12:05:00,5.723544005274335e-24,8.582578752590387e-23
2025-07-06 12:06:00,7.963964013133561e-24,1.193899503388421e-22
2025-07-06 12:08:00,3.2412268639951196e-23,4.859030231824473e-22
2025-07-06 12:09:00,1.2517666350642341e-23,1.8704706239717282e-22
2025-07-06 12:10:00,5.9816803307482065e-24,8.962280308724482e-23
2025-07-06 12:12:00,5.0183040371325025e-24,7.524633221959412e-23
2025-07-06 12:13:00,5.4826238163981265e-24,8.220355145116906e-23
2025-07-06 12:15:00,6.2059933679499036e-24,9.304271220607502e-23
2025-07-06 12:16:00,1.4753422870788267e-22,2.2120688033277426e-21
2025-07-06 12:17:00,5.542819481775996e-23,8.309777067766801e-22
2025-07-06 12:19:00,6.744119494630575e-24,1.0111649552067477e-22
2025-07-06 12:20:00,6.3093930363093044e-24,9.460934532527856e-23
2025-07-06 12:21:00,6.636105785070854e-23,9.943419948738551e-22
2025-07-06 12:23:00,7.290034968432484e-23,1.0928494512944972e-21
2025-07-06 12:24:00,6.604540949966709e-24,9.86489577356211e-23
2025-07-06 12:25:00,9.217133481148695e-24,1.3818386854377497e-22
2025-07-06 12:27:00,5.509305525190462e-23,8.255116121072725e-22
2025-07-06 12:28:00,6.6133455990735674e-24,9.908828476861183e-23
2025-07-06 12:30:00,1.360799862716446e-23,2.039984772832251e-22
2025-07-06 12:31:00,1.4254109386454532e-23,2.1370396022781775e-22
2025-07-06 12:32:00,3.2907577566550863e-22,4.9349232722874155e-21
2025-07-06 12:34:00,4.737687237443433e-23,7.103652119950372e-22
2025-07-06 12:35:00,6.835528570114729e-24,1.0241934648603246e-22
2025-07-06 12:36:00,6.778824651551092e-24,1.0146467405192782e-22
2025-07-06 12:38:00,7.963536956776912e-24,1.1938997977772326e-22
2025-07-06 12:39:00,1.6552298464482446e-23,2.478222047703614e-22
2025-07-06 12:40:00,3.277724860995665e-23,4.911950767124602e-22
2025-07-06 12:42:00,1.0218781376370701e-23,1.5058100438666176e-22
2025-07-06 12:43:00,1.0860744630229636e-23,1.5888403244047866e-22
2025-07-06 12:45:00,1.675795259744413e-23,2.502331329062941e-22
2025-07-06 12:46:00,1.0941052110978198e-23,1.6130335636371909e-22
2025-07-06 12:47:00,1.1210526213874596e-23,1.6751446128911437e-22
2025-07-06 12:49:00,9.259922531310477e-24,1.3882671972508593e-22
2025-07-06 12:50:00,1.5011467291477938e-23,2.251099530223677e-22
2025-07-06 12:51:00,5.238093206874496e-24,7.85488140858493e-23
2025-07-06 12:53:00,5.548777291112152e-24,8.318541161119147e-23
2025-07-06 12:54:00,3.796302755235458e-23,5.6753473587456885e-22
2025-07-06 12:55:00,6.5464420815049146e-24,9.813635821829015e-23
2025-07-06 12:57:00,6.512446805107411e-24,9.730001081748389e-23
2025-07-06 13:01:00,2.815363011248963e-23,4.220831574120951e-22
2025-07-06 13:02:00,7.58143313835236e-24,1.1368549328045587e-22
2025-07-06 13:04:00,7.134233289426419e-24,1.0691628572518199e-22
2025-07-06 13:05:00,6.942216946308131e-24,1.0404109689886479e-22
2025-07-06 13:06:00,6.52166208354915e-24,9.775617082390053e-23
2025-07-06 13:08:00,3.400985446718173e-23,5.097866322289208e-22
2025-07-06 13:09:00,6.0610705067322936e-24,9.089099710866798e-23
2025-07-06 13:10:00,4.261600854634736e-23,6.386893770325341e-22
2025-07-06 13:12:00,9.968188135479091e-22,1.4944370931033142e-20
2025-07-06 13:13:00,2.9495289783766877e-22,4.422257560059054e-21
2025-07-06 13:15:00,1.9001878565112843e-23,2.848654930025196e-22
2025-07-06 13:16:00,1.6362487227672696e-22,2.452697545992198e-21
2025-07-06 13:17:00,2.0041952165683109e-22,3.00534917386225e-21
2025-07-06 13:19:00,1.3901181219024498e-23,2.0845206669622774e-22
2025-07-06 13:20:00,8.633023635314377e-24,1.294155722118037e-22
2025-07-06 13:21:00,3.0518790460903484e-23,4.576374197266246e-22
2025-07-06 13:23:00,1.9586516639938464e-23,2.93547810685383e-22
2025-07-06 13:24:00,4.5611562247060814e-24,6.838522927164888e-23
2025-07-06 13:25:00,1.4260177589768444e-22,2.1384766288912293e-21
2025-07-06 13:27:00,1.315883439032862e-22,1.9684966052439125e-21
2025-07-06 13:28:00,4.660574879849532e-24,6.979913224333148e-23
2025-07-06 13:30:00,5.061954364456511e-24,7.58787983512946e-23
2025-07-06 13:31:00,5.058619505581304e-24,7.582810251680542e-23
2025-07-06 13:32:00,8.788804581249742e-24,1.3175254094061648e-22
2025-07-06 13:34:00,2.3419034041019868e-23,3.511887918481727e-22
2025-07-06 13:35:00,4.326797141287572e-24,6.488608388554853e-23
2025-07-06 13:36:00,5.0663534368656346e-24,7.592686699344512e-23
2025-07-06 13:38:00,5.9189049621346056e-24,8.869142939503142e-23
2025-07-06 13:39:00,9.522735553607242e-24,1.4265345419582337e-22
2025-07-06 13:40:00,5.1544945424723934e-23,7.726184648902438e-22
2025-07-06 13:42:00,7.78065426077861e-24,1.1660546630185494e-22
2025-07-06 13:43:00,4.785151164705678e-23,7.1752064926505105e-22
2025-07-06 13:45:00,4.842717787497963e-24,7.259316383597065e-23
2025-07-06 13:46:00,4.919229970865541e-24,7.373926868945103e-23
2025-07-06 13:47:00,4.611480667008214e-24,6.91483982291186e-23
2025-07-06 13:49:00,4.8972204113068824e-24,7.343333268872106e-23
2025-07-06 13:50:00,4.662934752665181e-24,6.992447534740837e-23
2025-07-06 13:51:00,4.608516567053133e-24,6.906167977618191e-23
2025-07-06 13:53:00,5.07321542545145e-24,7.605326152552871e-23
2025-07-06 13:54:00,4.60178265125465e-24,6.900412817428477e-23
2025-07-06 13:55:00,1.1008491401470467e-23,1.648757937565704e-22
2025-07-06 13:57:00,9.039434453704838e-24,1.3547108381247902e-22
2025-07-06 14:01:00,3.708405363325409e-23,5.556696618970307e-22
2025-07-06 14:02:00,4.716296753269831e-24,7.069864590740622e-23
2025-07-06 14:04:00,5.069133142473136e-24,7.592870372531505e-23
2025-07-06 14:05:00,4.737529447759468e-24,7.103173022528858e-23
2025-07-06 14:06:00,4.522919414351134e-24,6.778247858684057e-23
2025-07-06 14:08:00,4.498610987838479e-24,6.746177919528599e-23
2025-07-06 14:09:00,5.209827634690195e-24,7.76420275187523e-23
2025-07-06 14:10:00,4.745531652973309e-24,7.115453182561482e-23
2025-07-06 14:12:00,4.610653033996187e-24,6.911073960909226e-23
2025-07-06 14:13:00,4.507067941091484e-24,6.755615376870868e-23
2025-07-06 14:15:00,4.690636634465447e-24,7.027387727259939e-23
2025-07-06 14:16:00,2.8586316654823846e-23,4.286058030979425e-22
2025-07-06 14:17:00,4.5982891759297685e-24,6.886814104956736e-23
2025-07-06 14:19:00,4.4003521312476576e-24,6.597089591777965e-23
2025-07-06 14:20:00,4.482142872687644e-23,6.718760791676193e-22
2025-07-06 14:21:00,2.773746777060762e-23,4.1584435603224546e-22
2025-07-06 14:23:00,4.6930635631741464e-24,7.032356065319924e-23
2025-07-06 14:24:00,4.5135345677759266e-24,6.768234158557853e-23
2025-07-06 14:25:00,4.866381489785432e-24,7.295048668722888e-23
2025-07-06 14:27:00,1.765351759498887e-23,2.647295057338367e-22
2025-07-06 14:28:00,5.462961124856858e-23,8.186230663111613e-22
2025-07-06 14:30:00,4.622893923534884e-24,6.932571008616081e-23
2025-07-06 14:31:00,4.512633259241884e-24,6.766243328281628e-23
2025-07-06 14:32:00,4.575234258845658e-24,6.857348173589937e-23
2025-07-06 14:34:00,5.1564063532335284e-24,7.732278933138151e-23
